Timestamp,Wind speed [m/s],Wind direction [deg],Ambient temperature [C],output power [kW],Status,State,Ice detected,IPS
29.9.2003 4:40,5.1,96.5,0,213,OK,OK,NO,OFF
29.9.2003 4:50,6.1,93.5,0,354,OK,OK,NO,OFF
29.9.2003 5:00,6.6,91.9,0.3,427,OK,OK,NO,OFF
29.9.2003 5:10,6.7,92.8,0.3,438,OK,OK,NO,OFF
29.9.2003 5:20,6.9,91.3,0.2,243,OK,OK,NO,OFF
29.9.2003 5:30,6.4,92.8,0.4,353,OK,OK,NO,OFF
29.9.2003 5:40,6.9,90.9,0.5,514,OK,OK,NO,OFF
29.9.2003 5:50,6.5,88.3,0.3,373,OK,OK,NO,OFF
29.9.2003 6:00,6.6,88,0.1,550,OK,OK,NO,OFF
29.9.2003 6:10,6.6,88.2,0.2,441,OK,OK,NO,OFF
29.9.2003 6:20,5.1,95.2,0.2,117,OK,OK,NO,OFF
29.9.2003 6:30,4.3,96.2,0,93,OK,OK,NO,OFF
29.9.2003 6:40,5.1,93.9,-0.1,160,OK,OK,NO,OFF
29.9.2003 6:50,4.9,96.2,0,158,OK,OK,NO,OFF
29.9.2003 7:00,4,99.6,0,52,OK,OK,NO,OFF
29.9.2003 7:10,4.7,96,-0.2,102,OK,OK,NO,OFF
29.9.2003 7:20,5.3,92.4,-0.3,261,OK,OK,NO,OFF
29.9.2003 7:30,6,88.9,-0.2,231,OK,OK,NO,OFF
29.9.2003 7:40,5.7,89,-0.3,300,OK,OK,NO,OFF
29.9.2003 7:50,6.1,87.8,-0.2,267,OK,OK,NO,OFF
29.9.2003 8:00,6,89.9,-0.4,233,OK,OK,NO,OFF
29.9.2003 8:10,6.4,87.7,-0.3,431,OK,OK,NO,OFF
29.9.2003 8:20,6,84.8,-0.3,286,OK,OK,NO,OFF
29.9.2003 8:30,5.6,91.5,-0.4,349,OK,OK,NO,OFF
29.9.2003 8:40,5.2,95,-0.5,208,OK,OK,NO,OFF
29.9.2003 8:50,4.2,98.5,-0.6,70,OK,OK,NO,OFF
29.9.2003 9:00,4.8,96,-0.6,167,OK,OK,NO,OFF
29.9.2003 9:10,4.6,98.2,-0.6,109,OK,OK,NO,OFF
29.9.2003 9:20,5.8,93.1,-0.6,172,OK,OK,NO,OFF
29.9.2003 9:30,5.9,84,-0.5,285,OK,OK,NO,OFF
29.9.2003 9:40,5.8,87.5,-0.2,207,OK,OK,NO,OFF
29.9.2003 9:50,4.5,81,0,106,OK,OK,NO,OFF
29.9.2003 10:00,3.5,78.4,-0.3,38,OK,OK,NO,OFF
29.9.2003 10:10,3.5,84.1,-0.2,35,OK,OK,NO,OFF
29.9.2003 10:20,2.9,70.4,-0.4,0,OK,OK,NO,OFF
29.9.2003 10:30,2.8,69,-0.5,0,OK,OK,NO,OFF
29.9.2003 10:40,2.9,67.1,-0.5,0,OK,OK,NO,OFF
29.9.2003 10:50,3.2,63.1,-0.6,12,OK,OK,NO,OFF
29.9.2003 11:00,3.5,62.9,-0.8,41,OK,OK,NO,OFF
29.9.2003 11:10,2.9,58.6,-0.8,0,OK,OK,NO,OFF
29.9.2003 11:20,2.6,57.4,-0.7,0,OK,OK,NO,OFF
29.9.2003 11:30,2.8,51.6,-0.7,0,OK,OK,NO,OFF
29.9.2003 11:40,3,54.4,-0.6,0,OK,OK,NO,OFF
29.9.2003 11:50,3.2,51.2,-0.5,7,OK,OK,NO,OFF
29.9.2003 12:00,3.2,46.1,-0.4,9,OK,OK,NO,OFF
29.9.2003 12:10,3.9,52.7,-0.3,73,OK,OK,NO,OFF
29.9.2003 12:20,3.8,48.3,-0.2,48,OK,OK,NO,OFF
29.9.2003 12:30,4.4,43.5,-0.2,110,OK,OK,NO,OFF
29.9.2003 12:40,4.4,51,-0.2,110,OK,OK,NO,OFF
29.9.2003 12:50,4.1,56.9,-0.2,94,OK,OK,NO,OFF
29.9.2003 13:00,3.6,57.6,-0.2,32,OK,OK,NO,OFF
29.9.2003 13:10,4.1,58.7,-0.1,67,OK,OK,NO,OFF
29.9.2003 13:20,4.5,57.6,-0.2,58,OK,OK,NO,OFF
29.9.2003 13:30,3.9,57.6,-0.1,54,OK,OK,NO,OFF
29.9.2003 13:40,3.9,57.2,-0.1,54,OK,OK,NO,OFF
29.9.2003 13:50,3.7,52.7,-0.1,42,OK,OK,NO,OFF
29.9.2003 14:00,3.8,47.1,-0.1,43,OK,OK,NO,OFF
29.9.2003 14:10,4.3,47.4,-0.1,96,OK,OK,NO,OFF
29.9.2003 14:20,4.7,42.6,-0.1,134,OK,OK,NO,OFF
29.9.2003 14:30,5,47.8,-0.1,116,OK,OK,NO,OFF
29.9.2003 14:40,4.7,50,0,172,OK,OK,NO,OFF
29.9.2003 14:50,4.7,47.9,0,100,OK,OK,NO,OFF
29.9.2003 15:00,4.3,45.1,0,81,OK,OK,NO,OFF
29.9.2003 15:10,3.8,42.3,0,40,OK,OK,NO,OFF
29.9.2003 15:20,3.2,42.7,0.1,17,OK,OK,NO,OFF
29.9.2003 15:30,2.6,43.4,0.1,0,OK,OK,NO,OFF
29.9.2003 15:40,2.6,42.3,0.2,0,OK,OK,NO,OFF
29.9.2003 15:50,2.5,48.4,0.2,0,OK,OK,NO,OFF
29.9.2003 16:00,2.4,34.6,0.2,0,OK,OK,NO,OFF
29.9.2003 16:10,2.5,31.3,0.1,0,OK,OK,NO,OFF
29.9.2003 16:20,2.6,36.4,0.1,0,OK,OK,NO,OFF
29.9.2003 16:30,3,38.9,0.1,0,OK,OK,NO,OFF
29.9.2003 16:40,2.9,35.1,0.1,0,OK,OK,NO,OFF
29.9.2003 16:50,3.1,35.5,0,5,OK,OK,NO,OFF
29.9.2003 17:00,3,39.6,0,0,OK,OK,NO,OFF
29.9.2003 17:10,2.4,34.5,0,0,OK,OK,NO,OFF
29.9.2003 17:20,2.5,35.5,0,0,OK,OK,NO,OFF
29.9.2003 17:30,2.5,42.4,0,0,OK,OK,NO,OFF
29.9.2003 17:40,3,44.9,-0.1,0,OK,OK,NO,OFF
29.9.2003 17:50,2.9,48.5,-0.1,0,OK,OK,NO,OFF
29.9.2003 18:00,2.9,51.8,-0.1,0,OK,OK,NO,OFF
29.9.2003 18:10,2.8,53.5,-0.1,0,OK,OK,NO,OFF
29.9.2003 18:20,2.6,53.3,-0.2,0,OK,OK,NO,OFF
29.9.2003 18:30,2.3,51.2,-0.2,0,OK,OK,NO,OFF
29.9.2003 18:40,2.5,48.8,-0.3,0,OK,OK,NO,OFF
29.9.2003 18:50,2.1,50.6,-0.3,0,OK,OK,NO,OFF
29.9.2003 19:00,2,47.1,-0.4,0,OK,OK,NO,OFF
29.9.2003 19:10,2.4,43.9,-0.4,0,OK,OK,NO,OFF
29.9.2003 19:20,3.2,49.6,-0.5,12,OK,OK,NO,OFF
29.9.2003 19:30,3.2,44,-0.5,9,OK,OK,NO,OFF
29.9.2003 19:40,2.5,38.1,-0.5,0,OK,OK,NO,OFF
29.9.2003 19:50,2.3,31.3,-0.5,0,OK,OK,NO,OFF
29.9.2003 20:00,2.2,32.9,-0.5,0,OK,OK,NO,OFF
29.9.2003 20:10,1.9,40.8,-0.3,0,OK,OK,NO,OFF
29.9.2003 20:20,1.9,40.4,-0.3,0,OK,OK,NO,OFF
29.9.2003 20:30,2,40.6,-0.3,0,OK,OK,NO,OFF
29.9.2003 20:40,2.4,47.7,-0.3,0,OK,OK,NO,OFF
29.9.2003 20:50,2.7,53,-0.4,0,OK,OK,NO,OFF
29.9.2003 21:00,2.7,56.7,-0.5,0,OK,OK,NO,OFF
29.9.2003 21:10,2.6,57.3,-0.5,0,OK,OK,NO,OFF
29.9.2003 21:20,1.9,58.2,-0.5,0,OK,OK,NO,OFF
29.9.2003 21:30,0.6,23.7,0.4,0,OK,OK,NO,OFF
29.9.2003 21:40,0.1,13.2,1.2,0,OK,OK,NO,OFF
29.9.2003 21:50,1.1,79.9,1.2,0,OK,OK,NO,OFF
29.9.2003 22:00,1.4,73.2,1.2,0,OK,OK,NO,OFF
29.9.2003 22:10,2,82.5,1.1,0,OK,OK,NO,OFF
29.9.2003 22:20,2.2,81.6,1,0,OK,OK,NO,OFF
29.9.2003 22:30,2.9,75.3,1,0,OK,OK,NO,OFF
29.9.2003 22:40,2.6,72.2,1,0,OK,OK,NO,OFF
29.9.2003 22:50,2.2,77.2,0.7,0,OK,OK,NO,OFF
29.9.2003 23:00,2.8,87.3,0.7,0,OK,OK,NO,OFF
29.9.2003 23:10,2.4,93.1,0.6,0,OK,OK,NO,OFF
29.9.2003 23:20,3.2,90.4,0.6,13,OK,OK,NO,OFF
29.9.2003 23:30,2.2,101.6,0.8,0,OK,OK,NO,OFF
29.9.2003 23:40,2,98,0.9,0,OK,OK,NO,OFF
29.9.2003 23:50,2.3,86.3,1.1,0,OK,OK,NO,OFF
30.9.2003 0:00,2,116,0.9,0,OK,OK,NO,OFF
30.9.2003 0:10,2.5,156.1,0.1,0,OK,OK,NO,OFF
30.9.2003 0:20,2.8,125.2,0.1,0,OK,OK,NO,OFF
30.9.2003 0:30,2.4,119.2,0.1,0,OK,OK,NO,OFF
30.9.2003 0:40,1.8,110.8,0,0,OK,OK,NO,OFF
30.9.2003 0:50,1.4,103,0.4,0,OK,OK,NO,OFF
30.9.2003 1:00,2.1,86.5,0.6,0,OK,OK,NO,OFF
30.9.2003 1:10,2.5,65,0.6,0,OK,OK,NO,OFF
30.9.2003 1:20,2.7,50.5,0.1,0,OK,OK,NO,OFF
30.9.2003 1:30,0.8,47.6,-0.7,0,OK,OK,NO,OFF
30.9.2003 1:40,0.8,72.2,-0.6,0,OK,OK,NO,OFF
30.9.2003 1:50,0.4,155.5,0,0,OK,OK,NO,OFF
30.9.2003 2:00,0,184.9,0.2,0,OK,OK,NO,OFF
30.9.2003 2:10,0.2,143.1,0,0,OK,OK,NO,OFF
30.9.2003 2:20,0.8,143.1,-0.2,0,OK,OK,NO,OFF
30.9.2003 2:30,0.9,103.1,-0.1,0,OK,OK,NO,OFF
30.9.2003 2:40,0.6,100.9,0,0,OK,OK,NO,OFF
30.9.2003 2:50,1,26.3,0.3,0,OK,OK,NO,OFF
30.9.2003 3:00,0.1,109.1,0.2,0,OK,OK,NO,OFF
30.9.2003 3:10,0.5,17.4,0.2,0,OK,OK,NO,OFF
30.9.2003 3:20,0.5,316.1,0.1,0,OK,OK,NO,OFF
30.9.2003 3:30,2.2,359.9,0.1,0,OK,OK,NO,OFF
30.9.2003 3:40,2.9,4.6,0.1,0,OK,OK,NO,OFF
30.9.2003 3:50,2.6,12.3,0.1,0,OK,OK,NO,OFF
30.9.2003 4:00,0.7,87.4,-0.2,0,OK,OK,NO,OFF
30.9.2003 4:10,1.8,20.7,0,0,OK,OK,NO,OFF
30.9.2003 4:20,1.8,18.3,-0.1,0,OK,OK,NO,OFF
30.9.2003 4:30,2.7,28.5,-0.2,0,OK,OK,NO,OFF
30.9.2003 4:40,3.2,36.9,-0.4,8,OK,OK,NO,OFF
30.9.2003 4:50,3,43.6,-0.3,0,OK,OK,NO,OFF
30.9.2003 5:00,2.3,40,-0.3,0,OK,OK,NO,OFF
30.9.2003 5:10,1.6,52.9,-0.3,0,OK,OK,NO,OFF
30.9.2003 5:20,1.9,52,0,0,OK,OK,NO,OFF
30.9.2003 5:30,2.5,46.6,0,0,OK,OK,NO,OFF
30.9.2003 5:40,2.6,45.9,0.1,0,OK,OK,NO,OFF
30.9.2003 5:50,2.1,44.3,0,0,OK,OK,NO,OFF
30.9.2003 6:00,2.5,55.6,0,0,OK,OK,NO,OFF
30.9.2003 6:10,2,51.3,0,0,OK,OK,NO,OFF
30.9.2003 6:20,1.6,56.7,0,0,OK,OK,NO,OFF
30.9.2003 6:30,1,38,0,0,OK,OK,NO,OFF
30.9.2003 6:40,0.6,34.4,0,0,OK,OK,NO,OFF
30.9.2003 6:50,0,209.6,0,0,OK,OK,NO,OFF
30.9.2003 7:00,0.2,205.6,0.2,0,OK,OK,NO,OFF
30.9.2003 7:10,0,190,0.3,0,OK,OK,NO,OFF
30.9.2003 7:20,0.3,76.6,0.7,0,OK,OK,NO,OFF
30.9.2003 7:30,0.2,243.1,0.6,0,OK,OK,NO,OFF
30.9.2003 7:40,0,296.1,0.9,0,OK,OK,NO,OFF
30.9.2003 7:50,0,329,1.1,0,OK,OK,NO,OFF
30.9.2003 8:00,0,315.6,1.1,0,OK,OK,NO,OFF
30.9.2003 8:10,0.2,325,1.1,0,OK,OK,NO,OFF
30.9.2003 8:20,0.3,318.7,0.8,0,OK,OK,NO,OFF
30.9.2003 8:30,0.5,326.5,1,0,OK,OK,NO,OFF
30.9.2003 8:40,0.7,315.9,0.7,0,OK,OK,NO,OFF
30.9.2003 8:50,0.2,318.4,0.7,0,OK,OK,NO,OFF
30.9.2003 9:00,0.4,328.3,0.7,0,OK,OK,NO,OFF
30.9.2003 9:10,0.9,325.4,0.5,0,OK,OK,NO,OFF
30.9.2003 9:20,1.3,318.7,0.5,0,OK,OK,NO,OFF
30.9.2003 9:30,1.4,313.2,0.1,0,OK,OK,NO,OFF
30.9.2003 9:40,1.6,321.5,0,0,OK,OK,NO,OFF
30.9.2003 9:50,1.6,315.1,0,0,OK,OK,NO,OFF
30.9.2003 10:00,1.9,308.6,-0.1,0,OK,OK,NO,OFF
30.9.2003 10:10,2.2,307.4,-0.2,0,OK,OK,NO,OFF
30.9.2003 10:20,2.6,306.8,-0.3,0,OK,OK,NO,OFF
30.9.2003 10:30,2.6,308.9,-0.4,0,OK,OK,NO,OFF
30.9.2003 10:40,2.4,310.4,-0.5,0,OK,OK,NO,OFF
30.9.2003 10:50,2.5,309.7,-0.6,0,OK,OK,NO,OFF
30.9.2003 11:00,2.4,307.8,-0.6,0,OK,OK,NO,OFF
30.9.2003 11:10,2.4,309.8,-0.6,0,OK,OK,NO,OFF
30.9.2003 11:20,2.1,300.1,-0.7,0,OK,OK,NO,OFF
30.9.2003 11:30,1.8,287,-0.7,0,OK,OK,NO,OFF
30.9.2003 11:40,1.6,264.5,-0.5,0,OK,OK,NO,OFF
30.9.2003 11:50,1.9,256.6,-0.5,0,OK,OK,NO,OFF
30.9.2003 12:00,1.6,256.1,-0.5,0,OK,OK,NO,OFF
30.9.2003 12:10,1.8,252.1,-0.5,0,OK,OK,NO,OFF
30.9.2003 12:20,2.1,259.1,-0.4,0,OK,OK,NO,OFF
30.9.2003 12:30,2.3,253.9,-0.2,0,OK,OK,NO,OFF
30.9.2003 12:40,2.2,252.4,-0.1,0,OK,OK,NO,OFF
30.9.2003 12:50,1.9,260,-0.2,0,OK,OK,NO,OFF
30.9.2003 13:00,2,259.6,-0.3,0,OK,OK,NO,OFF
30.9.2003 13:10,2,253.6,-0.3,0,OK,OK,NO,OFF
30.9.2003 13:20,2.4,248,-0.3,0,OK,OK,NO,OFF
30.9.2003 13:30,2.3,244,-0.2,0,OK,OK,NO,OFF
30.9.2003 13:40,2.3,241.2,-0.2,0,OK,OK,NO,OFF
30.9.2003 13:50,2.3,231.2,-0.1,0,OK,OK,NO,OFF
30.9.2003 14:00,2.3,233.5,0,0,OK,OK,NO,OFF
30.9.2003 14:10,2.3,239.2,0,0,OK,OK,NO,OFF
30.9.2003 14:20,2.6,242.5,0,0,OK,OK,NO,OFF
30.9.2003 14:30,2.8,242.7,0.1,0,OK,OK,NO,OFF
30.9.2003 14:40,3.5,242.8,0.2,26,OK,OK,NO,OFF
30.9.2003 14:50,3.8,247.6,0.2,58,OK,OK,NO,OFF
30.9.2003 15:00,3.7,245.6,0.3,31,OK,OK,NO,OFF
30.9.2003 15:10,3.7,238.2,0.4,29,OK,OK,NO,OFF
30.9.2003 15:20,3.5,236.3,0.5,33,OK,OK,NO,OFF
30.9.2003 15:30,4,241.2,0.5,67,OK,OK,NO,OFF
30.9.2003 15:40,4.5,248.2,0.5,139,OK,OK,NO,OFF
30.9.2003 15:50,4.3,247.8,0.5,116,OK,OK,NO,OFF
30.9.2003 16:00,4.3,245.2,0.5,107,OK,OK,NO,OFF
30.9.2003 16:10,4.3,246.6,0.5,127,OK,OK,NO,OFF
30.9.2003 16:20,4,248.6,0.5,64,OK,OK,NO,OFF
30.9.2003 16:30,4,248.5,0.5,79,OK,OK,NO,OFF
30.9.2003 16:40,3.9,248.1,0.5,64,OK,OK,NO,OFF
30.9.2003 16:50,3.7,249.8,0.5,27,OK,OK,NO,OFF
30.9.2003 17:00,3.8,254.9,0.6,23,OK,OK,NO,OFF
30.9.2003 17:10,4.2,252.8,0.6,112,OK,OK,NO,OFF
30.9.2003 17:20,4.2,252.1,0.6,60,OK,OK,NO,OFF
30.9.2003 17:30,3.9,255.4,0.6,57,OK,OK,NO,OFF
30.9.2003 17:40,4,256.9,0.7,58,OK,OK,NO,OFF
30.9.2003 17:50,4.1,254.9,0.7,77,OK,OK,NO,OFF
30.9.2003 18:00,3.9,258.3,0.7,59,OK,OK,NO,OFF
30.9.2003 18:10,3.8,257.1,0.7,48,OK,OK,NO,OFF
30.9.2003 18:20,4,255.8,0.7,70,OK,OK,NO,OFF
30.9.2003 18:30,3.9,256,0.8,70,OK,OK,NO,OFF
30.9.2003 18:40,3.8,257.4,0.8,65,OK,OK,NO,OFF
30.9.2003 18:50,4,258.7,0.8,61,OK,OK,NO,OFF
30.9.2003 19:00,4.1,262.8,0.8,102,OK,OK,NO,OFF
30.9.2003 19:10,4.2,266.5,0.9,114,OK,OK,NO,OFF
30.9.2003 19:20,3.8,264.3,0.9,57,OK,OK,NO,OFF
30.9.2003 19:30,4,262.3,0.9,59,OK,OK,NO,OFF
30.9.2003 19:40,3.8,266.7,0.8,45,OK,OK,NO,OFF
30.9.2003 19:50,4.1,267.6,0.7,53,OK,OK,NO,OFF
30.9.2003 20:00,3.7,271.4,0.7,46,OK,OK,NO,OFF
30.9.2003 20:10,4,276,0.7,64,OK,OK,NO,OFF
30.9.2003 20:20,4.4,277.6,0.7,83,OK,OK,NO,OFF
30.9.2003 20:30,4.3,273.2,0.7,96,OK,OK,NO,OFF
30.9.2003 20:40,4.7,277.4,0.7,152,OK,OK,NO,OFF
30.9.2003 20:50,4.5,274.1,0.6,101,OK,OK,NO,OFF
30.9.2003 21:00,4.3,273.2,0.7,82,OK,OK,NO,OFF
30.9.2003 21:10,4.6,270.9,0.5,146,OK,OK,NO,OFF
30.9.2003 21:20,4.5,283.2,0.5,98,OK,OK,NO,OFF
30.9.2003 21:30,4.4,284.3,0.6,119,OK,OK,NO,OFF
30.9.2003 21:40,4.2,282.4,0.5,51,OK,OK,NO,OFF
30.9.2003 21:50,4,278.9,0.4,49,OK,OK,NO,OFF
30.9.2003 22:00,4.1,276,0.3,77,OK,OK,NO,OFF
30.9.2003 22:10,4.1,278,0.3,75,OK,OK,NO,OFF
30.9.2003 22:20,4.3,279.7,0.3,92,OK,OK,NO,OFF
30.9.2003 22:30,4.4,284,0.3,74,OK,OK,NO,OFF
30.9.2003 22:40,4.4,285.3,0.3,95,OK,OK,NO,OFF
30.9.2003 22:50,4.5,281,0.1,114,OK,OK,NO,OFF
30.9.2003 23:00,4.1,276.4,0.1,62,OK,OK,NO,OFF
30.9.2003 23:10,3.8,283.3,0,55,OK,OK,NO,OFF
30.9.2003 23:20,3.9,278.8,0,44,OK,OK,NO,OFF
30.9.2003 23:30,4.3,288.8,0,84,OK,OK,NO,OFF
30.9.2003 23:40,4.5,291.3,-0.1,126,OK,OK,NO,OFF
30.9.2003 23:50,4.2,301.7,-0.1,63,OK,OK,NO,OFF
1.10.2003 0:00,4.2,308,0,110,OK,OK,NO,OFF
1.10.2003 0:10,4.4,308.7,0.1,98,OK,OK,NO,OFF
1.10.2003 0:20,4.2,310.2,-0.1,60,OK,OK,NO,OFF
1.10.2003 0:30,4.1,307,0,83,OK,OK,NO,OFF
1.10.2003 0:40,3.9,307.9,0,78,OK,OK,NO,OFF
1.10.2003 0:50,5,312.5,0.1,141,OK,OK,NO,OFF
1.10.2003 1:00,4.4,315.8,-0.1,106,OK,OK,NO,OFF
1.10.2003 1:10,3.4,320,-0.2,19,OK,OK,NO,OFF
1.10.2003 1:20,3.5,316.2,0,32,OK,OK,NO,OFF
1.10.2003 1:30,3.5,312,0.1,41,OK,OK,NO,OFF
1.10.2003 1:40,3.6,310.2,0.2,31,OK,OK,NO,OFF
1.10.2003 1:50,3.5,309.9,0.3,41,OK,OK,NO,OFF
1.10.2003 2:00,3.3,306.3,0.3,19,OK,OK,NO,OFF
1.10.2003 2:10,3.5,307.7,0.3,34,OK,OK,NO,OFF
1.10.2003 2:20,2.9,315.8,0,0,OK,OK,NO,OFF
1.10.2003 2:30,2.8,312.8,0,0,OK,OK,NO,OFF
1.10.2003 2:40,2.8,307.1,0.2,0,OK,OK,NO,OFF
1.10.2003 2:50,2.7,304.1,0.2,0,OK,OK,NO,OFF
1.10.2003 3:00,3.1,292.1,0.1,4,OK,OK,NO,OFF
1.10.2003 3:10,3.3,285.3,0,13,OK,OK,NO,OFF
1.10.2003 3:20,3.2,284.1,-0.2,12,OK,OK,NO,OFF
1.10.2003 3:30,2.9,282.9,-0.5,0,OK,OK,NO,OFF
1.10.2003 3:40,3.2,278.1,-0.8,14,OK,OK,NO,OFF
1.10.2003 3:50,3.4,268.7,-1,27,OK,OK,NO,OFF
1.10.2003 4:00,3.6,268,-0.5,32,OK,OK,NO,OFF
1.10.2003 4:10,3.3,262.9,-1.1,15,OK,OK,NO,OFF
1.10.2003 4:20,3.4,263.5,-1.3,28,OK,OK,NO,OFF
1.10.2003 4:30,4.1,277.2,-1.1,75,OK,OK,NO,OFF
1.10.2003 4:40,4.3,281.7,-1.1,106,OK,OK,NO,OFF
1.10.2003 4:50,4.3,282.8,-1.1,74,OK,OK,NO,OFF
1.10.2003 5:00,4.2,284.5,-0.6,77,OK,OK,NO,OFF
1.10.2003 5:10,4.3,277.1,-1,55,OK,OK,NO,OFF
1.10.2003 5:20,4.8,274.4,-1,158,OK,OK,NO,OFF
1.10.2003 5:30,4.8,278.5,-0.8,83,OK,OK,NO,OFF
1.10.2003 5:40,4.6,277.7,-0.8,100,OK,OK,NO,OFF
1.10.2003 5:50,4.6,276.2,-0.8,139,OK,OK,NO,OFF
1.10.2003 6:00,4.2,279.1,-1.1,91,OK,OK,NO,OFF
1.10.2003 6:10,4.3,283,-1.1,98,OK,OK,NO,OFF
1.10.2003 6:20,4.6,285.5,-0.8,136,OK,OK,NO,OFF
1.10.2003 6:30,4.5,288.7,-0.8,145,OK,OK,NO,OFF
1.10.2003 6:40,4.3,295.2,-0.9,125,OK,OK,NO,OFF
1.10.2003 6:50,4.4,297.3,-1,100,OK,OK,NO,OFF
1.10.2003 7:00,4.5,297.4,-0.9,150,OK,OK,NO,OFF
1.10.2003 7:10,4.5,297.2,-0.9,92,OK,OK,NO,OFF
1.10.2003 7:20,4.2,297.9,-0.9,47,OK,OK,NO,OFF
1.10.2003 7:30,3.8,301.5,-1,53,OK,OK,NO,OFF
1.10.2003 7:40,4.5,295.2,-0.9,90,OK,OK,NO,OFF
1.10.2003 7:50,4,296.1,-1,59,OK,OK,NO,OFF
1.10.2003 8:00,4.2,290.1,-0.9,73,OK,OK,NO,OFF
1.10.2003 8:10,4.1,292.2,-0.9,80,OK,OK,NO,OFF
1.10.2003 8:20,4.1,293.4,-1.1,53,OK,OK,NO,OFF
1.10.2003 8:30,4,295.9,-1.2,67,OK,OK,NO,OFF
1.10.2003 8:40,4.1,292,-1.1,25,OK,OK,NO,OFF
1.10.2003 8:50,3.4,300.7,-1.1,38,OK,OK,NO,OFF
1.10.2003 9:00,3.5,299,-1.2,28,OK,OK,NO,OFF
1.10.2003 9:10,3.5,291.4,-1.1,28,OK,OK,NO,OFF
1.10.2003 9:20,3.6,286.8,-1.2,39,OK,OK,NO,OFF
1.10.2003 9:30,3.4,278.2,-1.2,24,OK,OK,NO,OFF
1.10.2003 9:40,3.3,278,-1.3,13,OK,OK,NO,OFF
1.10.2003 9:50,3.6,279.5,-1.4,29,OK,OK,NO,OFF
1.10.2003 10:00,3.2,273.7,-1.4,10,OK,OK,NO,OFF
1.10.2003 10:10,3.6,282.2,-1.4,31,OK,OK,NO,OFF
1.10.2003 10:20,3.7,282.9,-1.4,58,OK,OK,NO,OFF
1.10.2003 10:30,3.8,278.6,-1.5,74,OK,OK,NO,OFF
1.10.2003 10:40,3.9,282.4,-1.5,62,OK,OK,NO,OFF
1.10.2003 10:50,3.5,280.1,-1.4,27,OK,OK,NO,OFF
1.10.2003 11:00,3.5,279.6,-1.5,25,OK,OK,NO,OFF
1.10.2003 11:10,4.1,280.3,-1.6,55,OK,OK,NO,OFF
1.10.2003 11:20,4,274.6,-1.8,63,OK,OK,NO,OFF
1.10.2003 11:30,3.8,273.6,-1.8,45,OK,OK,NO,OFF
1.10.2003 11:40,4.4,273.8,-2,74,OK,OK,NO,OFF
1.10.2003 11:50,4,277.8,-2,63,OK,OK,NO,OFF
1.10.2003 12:00,3.2,286.9,-1.7,15,OK,OK,NO,OFF
1.10.2003 12:10,3.3,287.2,-1.5,13,OK,OK,NO,OFF
1.10.2003 12:20,3.2,285.2,-1.5,15,OK,OK,NO,OFF
1.10.2003 12:30,3.4,284.6,-1.5,23,OK,OK,NO,OFF
1.10.2003 12:40,3.2,283.5,-1.4,13,OK,OK,NO,OFF
1.10.2003 12:50,3.1,284.7,-1.3,6,OK,OK,NO,OFF
1.10.2003 13:00,2.6,286.2,-1.2,0,OK,OK,NO,OFF
1.10.2003 13:10,2,283.8,-1.3,0,OK,OK,NO,OFF
1.10.2003 13:20,2.7,278.8,-1.2,0,OK,OK,NO,OFF
1.10.2003 13:30,2.6,273.6,-1.1,0,OK,OK,NO,OFF
1.10.2003 13:40,2.4,276,-1.1,0,OK,OK,NO,OFF
1.10.2003 13:50,2.3,271.6,-1.1,0,OK,OK,NO,OFF
1.10.2003 14:00,3.8,262.2,-0.9,52,OK,OK,NO,OFF
1.10.2003 14:10,4.2,255.4,-0.9,101,OK,OK,NO,OFF
1.10.2003 14:20,3.1,259.7,-1,6,OK,OK,NO,OFF
1.10.2003 14:30,3,267.3,-0.9,0,OK,OK,NO,OFF
1.10.2003 14:40,3.1,268.8,-0.9,5,OK,OK,NO,OFF
1.10.2003 14:50,3.1,276.5,-0.9,8,OK,OK,NO,OFF
1.10.2003 15:00,3.2,281,-1,13,OK,OK,NO,OFF
1.10.2003 15:10,3.3,274.8,-0.9,18,OK,OK,NO,OFF
1.10.2003 15:20,3.5,273.4,-0.9,26,OK,OK,NO,OFF
1.10.2003 15:30,3.5,282.9,-0.9,20,OK,OK,NO,OFF
1.10.2003 15:40,3,282.9,-0.9,0,OK,OK,NO,OFF
1.10.2003 15:50,2.9,283.5,-0.9,0,OK,OK,NO,OFF
1.10.2003 16:00,2.8,283.8,-1,0,OK,OK,NO,OFF
1.10.2003 16:10,3.1,264.8,-0.8,7,OK,OK,NO,OFF
1.10.2003 16:20,3.3,259.4,-0.7,20,OK,OK,NO,OFF
1.10.2003 16:30,2.1,283.9,-0.8,0,OK,OK,NO,OFF
1.10.2003 16:40,1.5,313.5,-0.9,0,OK,OK,NO,OFF
1.10.2003 16:50,1.2,318,-1,0,OK,OK,NO,OFF
1.10.2003 17:00,1.1,269.1,-0.7,0,OK,OK,NO,OFF
1.10.2003 17:10,1.9,257,-0.4,0,OK,OK,NO,OFF
1.10.2003 17:20,1.7,261.7,-0.5,0,OK,OK,NO,OFF
1.10.2003 17:30,1.1,294.3,-0.7,0,OK,OK,NO,OFF
1.10.2003 17:40,0.9,278.4,-0.8,0,OK,OK,NO,OFF
1.10.2003 17:50,1.3,295.2,-0.8,0,OK,OK,NO,OFF
1.10.2003 18:00,1.2,319.1,-1,0,OK,OK,NO,OFF
